EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MeanTimeAtWorkByYear
1019,37,0,2,24,1,1,2,32910,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.974443296388889
1020,46,0,2,3,4,0,1,42720,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.019207482777777
1021,36,0,2,27,3,0,4,50560,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.5464050925
1022,44,1,1,10,4,1,1,28440,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.284885265555555
1023,37,0,2,19,2,1,2,27030,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.111245126666667
1024,35,1,2,15,4,1,2,19040,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.590969189444445
1025,33,0,2,8,5,1,2,82240,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.001345804722222
1026,28,0,2,9,3,0,2,47660,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.398159873611111
1027,39,0,2,3,4,0,2,26100,7.0,12,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.896431891944444
1028,46,0,0,9,2,1,2,57310,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.6930086875
1029,40,0,2,2,2,1,1,25390,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.599432366944445
1030,42,0,2,7,4,0,2,57140,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6.597798220277778
1031,35,0,0,10,1,0,2,43230,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.677146038333333
1032,38,0,0,6,4,1,3,73360,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.802694671944445
1033,34,1,1,2,1,1,1,134990,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.893937198055555
1034,37,1,2,24,3,1,1,137580,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.208432784444445
1035,39,0,1,2,1,1,2,51550,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.198692468611111
1036,43,0,0,8,5,0,3,22580,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.418051868055556
1037,41,0,2,3,3,1,3,35970,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.8001702125
1038,41,0,2,1,1,1,3,25150,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10.323418715833332
1039,30,0,2,26,3,0,2,44200,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.069740663888889
1040,26,1,2,2,1,0,3,65780,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.69433695638889
1041,46,1,2,10,3,1,1,44220,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.967791383055555
1042,40,0,2,27,2,0,3,102740,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.591388888888889
1043,34,0,2,2,3,1,2,53430,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.3739355841666665
1044,58,0,0,2,4,1,1,23760,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.604357567222222
1045,35,0,2,8,1,0,3,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.404206871111111
1046,47,0,2,19,5,0,2,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.70971158388889
1047,40,0,2,1,4,1,2,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.227238630833333
1048,54,0,2,27,4,1,1,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0841969916666665
1049,31,0,1,8,4,0,3,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7.490906619166666
1050,28,0,2,1,2,1,3,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.552442028888889
1051,38,0,2,19,3,0,2,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.511932773055555
1052,26,0,2,8,3,0,1,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.1218944675
1053,58,0,1,10,4,0,1,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.588722222222223
1054,18,0,0,2,3,1,3,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.652531914722223
1055,31,1,2,2,3,1,3,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.11072104
1056,29,1,2,8,2,1,1,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.69596822111111
1057,45,0,0,1,4,1,1,170480,4.0,15,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.203180076388889
1058,36,0,2,2,3,0,5,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10.658820330833334
1059,43,0,1,8,3,1,1,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.996897342777777
1060,27,0,1,8,4,1,5,21070,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.2060410925
1061,29,0,1,6,2,1,1,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.693395452222222
1062,32,0,1,9,4,1,4,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.601602656944444
1063,42,0,0,11,3,1,1,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.490872011111112
1064,47,0,2,2,2,0,5,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.100282694166666
1065,46,0,2,1,3,0,1,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.237116013055555
1066,28,0,0,7,3,1,1,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.694691225555555
1067,29,0,2,16,3,0,1,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.998587060833334
1068,42,0,2,2,4,0,2,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.593369063888889
1069,32,1,2,1,1,1,2,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.411639709166666
1070,46,0,2,23,1,1,2,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.870749299444444
1071,27,0,2,2,3,0,5,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.082472100833333
1072,29,0,2,1,2,1,3,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.980670212500001
1073,43,0,2,1,3,1,1,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.301853764722223
1074,48,0,2,2,3,0,2,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.104008438611111
1075,29,1,1,13,2,0,1,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.58941001888889
1076,46,1,2,4,4,0,2,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.884351449166667
1077,27,0,1,16,4,1,3,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.683338001666667
1078,39,0,2,2,3,1,3,102520,8.0,13,1,7.0,3,2,2,2,3.0,4.0,3.0,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.520391203611111
1079,55,0,2,2,3,0,1,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.234294962222222
1080,28,0,2,29,2,1,2,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.032183063888889
1081,30,1,2,12,4,0,2,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.6929069199999995
1082,22,1,2,16,2,0,2,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.503807727222222
1083,36,0,2,11,3,1,1,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.495159243055555
1084,31,0,2,2,4,0,5,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.479487994166667
1085,34,0,2,14,2,0,1,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.122622654999999
1086,29,0,2,5,5,0,1,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.120189933333333
1087,37,0,2,7,2,1,1,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.666963519166666
1088,35,0,2,2,1,1,2,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10.470496113333335
1089,45,0,2,3,3,0,2,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.106643709722222
1090,36,0,1,5,3,0,4,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.496840430555555
1091,40,0,2,3,3,1,1,68330,2.0,13,0,22.0,3,19,11,16,1.0,1.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.775284608333334
1092,26,0,2,26,2,1,2,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.301751867222222
1093,27,0,2,4,3,1,2,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,3.0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.590319865277778
1094,48,0,1,2,3,1,2,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.232274805555555
1095,44,0,2,1,2,1,4,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.0772879205555554
1096,34,1,0,27,2,0,1,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.187851063611111
1097,56,1,2,1,2,0,5,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.864824434722222
1098,36,0,2,13,3,0,3,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7.2891008769444445
1099,41,0,2,5,3,0,1,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.413640223055555
1100,42,0,2,7,3,0,2,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.383247126388889
1101,31,0,2,9,4,0,1,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.327236652222222
1102,34,0,2,8,1,0,3,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.212509297777778
1103,31,0,2,25,2,0,3,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.801304143055556
1104,26,0,1,16,2,1,2,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.074546783611111
1105,45,0,1,8,4,0,2,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.78496732
1106,33,0,2,1,3,0,5,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.450172246388889
1107,28,0,1,8,3,1,4,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.603598218333333
1108,29,1,1,2,4,1,2,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.806472222222222
1109,39,0,0,8,5,0,2,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.294956521666666
1110,27,0,2,3,2,1,2,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7.285151071944445
1111,34,0,1,9,4,0,2,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.927714025277778
1112,28,1,2,25,3,1,1,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9.425028344444444
1113,47,0,0,1,4,1,1,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.00341954
1114,56,0,2,4,3,0,2,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.890800865555556
1115,39,0,2,1,3,0,1,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6.986115941944445
1116,38,0,1,4,2,0,1,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.808027325833335
1117,58,0,2,5,3,1,5,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.888919376666665
1118,32,1,1,9,3,1,2,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.220872340277777
1119,38,0,2,3,4,0,1,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.6204385341666665
1120,49,0,1,11,4,1,2,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.284957446666667
1121,42,0,2,1,3,0,1,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.701982167222223
1122,27,1,1,8,1,1,4,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.502103503888889
1123,35,0,2,25,1,1,1,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.612638888888889
1124,28,0,0,21,1,1,3,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.665572317777778
1125,31,0,0,23,1,1,1,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9.812982456111111
1126,36,0,0,1,3,1,2,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.101659779444444
1127,34,0,2,2,3,1,4,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.024793447222223
1128,34,0,2,19,3,0,1,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6.802054617777778
1129,26,0,2,2,2,1,2,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.771128328611111
1130,29,0,2,2,4,1,2,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.720940972222222
1131,32,0,0,3,1,1,3,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.592589936111111
1132,31,0,1,25,5,0,2,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6.921297468333333
1133,28,1,2,7,5,0,2,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.319864170277778
1134,38,0,2,9,2,1,3,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.1798342477777775
1135,35,0,2,5,3,1,2,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.81563285
1136,27,0,2,2,3,0,1,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.891162551388889
1137,32,0,2,8,1,0,2,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.298776400277778
1138,31,1,1,2,1,1,3,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10.317699951944444
1139,53,1,2,18,3,1,1,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.807994330833333
1140,54,0,2,14,3,1,3,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7.896520531388889
1141,33,0,1,2,4,0,4,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.898865836666667
1142,43,0,2,3,3,1,1,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.480150273055555
1143,38,0,1,2,5,0,4,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.958165458888889
1144,55,0,2,9,3,1,2,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.186591016388888
1145,31,0,2,6,3,1,1,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.804730256944444
1146,39,0,2,4,3,1,2,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.089092673333333
